lender,score_b,age,at_risk,d_chargeoff,d_competing,aj_chargeoff,aj_lo95,aj_hi95,km_chargeoff,n_loans,entry_age_median
americredit,740,27,58,0,3,0.12172756664531767,0.05322358084605481,0.20490418530913818,0.14992837517571,95,8.0
americredit,740,28,56,1,0,0.1311681036150893,0.06588259083656514,0.20950527027839497,0.16510822561900096,95,8.0
americredit,740,29,55,0,1,0.1311681036150893,0.06588259083656514,0.20950527027839497,0.16510822561900096,95,8.0
americredit,740,30,50,0,2,0.1311681036150893,0.06588259083656514,0.20950527027839497,0.16510822561900096,95,8.0
americredit,740,31,44,0,0,0.1311681036150893,0.06588259083656514,0.20950527027839497,0.16510822561900096,95,8.0
americredit,740,32,43,0,2,0.1311681036150893,0.06588259083656514,0.20950527027839497,0.16510822561900096,95,8.0
americredit,740,33,39,0,0,0.1311681036150893,0.06588259083656514,0.20950527027839497,0.16510822561900096,95,8.0
americredit,740,34,34,0,1,0.1311681036150893,0.06588259083656514,0.20950527027839497,0.16510822561900096,95,8.0
americredit,740,35,29,1,0,0.14678569717143716,0.07064918571648472,0.2464123250698381,0.19389759714938015,95,8.0
americredit,740,36,24,0,1,0.14678569717143716,0.07064918571648472,0.2464123250698381,0.19389759714938015,95,8.0
americredit,760,0,0,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,1,0,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,2,1,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,3,5,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,4,8,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,5,11,0,1,0.0,0.0,0.0,0.0,38,9.0
americredit,760,6,13,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,7,15,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,8,16,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,9,21,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,10,25,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,11,28,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,12,31,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,13,31,0,0,0.0,0.0,0.0,0.0,38,9.0
americredit,760,14,31,1,1,0.029325513196480937,0.0,0.09411214480736173,0.032258064516129004,38,9.0
americredit,760,15,29,0,0,0.029325513196480937,0.0,0.09411214480736173,0.032258064516129004,38,9.0
americredit,760,16,29,0,0,0.029325513196480937,0.0,0.09411214480736173,0.032258064516129004,38,9.0
americredit,760,17,29,2,1,0.08797653958944282,0.0,0.1875852272727273,0.09899888765294773,38,9.0
americredit,760,18,26,0,3,0.08797653958944282,0.0,0.1875852272727273,0.09899888765294773,38,9.0
americredit,760,19,23,0,0,0.08797653958944282,0.0,0.1875852272727273,0.09899888765294773,38,9.0
americredit,760,20,23,1,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,21,23,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,22,23,0,1,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,23,22,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,24,22,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,25,22,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,26,22,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,27,23,0,1,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,28,22,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,29,21,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,30,18,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,31,17,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,32,16,0,1,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,33,14,0,0,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,34,12,0,1,0.11730205278592376,0.0276472305797819,0.21899553571428576,0.13817284905934124,38,9.0
americredit,760,35,10,1,0,0.16802923127241684,0.07176981120128788,0.32882654643743364,0.22435556415340707,38,9.0
americredit,760,36,7,0,0,0.16802923127241684,0.07176981120128788,0.32882654643743364,0.22435556415340707,38,9.0
americredit,780,0,0,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,1,0,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,2,1,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,3,1,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,4,1,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,5,3,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,6,3,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,7,3,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,8,3,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,9,4,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,10,7,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,11,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,12,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,13,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,14,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,15,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,16,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,17,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,18,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,19,8,0,0,0.0,0.0,0.0,0.0,11,10.0
americredit,780,20,8,1,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,21,7,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,22,8,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,23,8,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,24,8,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,25,9,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,26,9,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,27,9,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,28,9,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,29,8,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,30,8,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,31,8,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,32,6,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,33,6,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,34,6,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,35,6,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,780,36,5,0,0,0.125,0.0,0.4007142857142859,0.125,11,10.0
americredit,820,0,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,1,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,2,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,3,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,4,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,5,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,6,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,7,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,8,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,9,0,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,10,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,11,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,12,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,13,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,14,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,15,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,16,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,17,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,18,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,19,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,20,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,21,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,22,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,23,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,24,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,25,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,26,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,27,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,28,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,29,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,30,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,31,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,32,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,33,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,34,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,35,2,0,0,0.0,0.0,0.0,0.0,2,10.0
americredit,820,36,2,0,1,0.0,0.0,0.0,0.0,2,10.0
americredit,840,0,0,0,0,0.0,,,0.0,1,10.0
americredit,840,1,0,0,0,0.0,,,0.0,1,10.0
americredit,840,2,0,0,0,0.0,,,0.0,1,10.0
americredit,840,3,0,0,0,0.0,,,0.0,1,10.0
americredit,840,4,0,0,0,0.0,,,0.0,1,10.0
americredit,840,5,0,0,0,0.0,,,0.0,1,10.0
americredit,840,6,0,0,0,0.0,,,0.0,1,10.0
americredit,840,7,0,0,0,0.0,,,0.0,1,10.0
americredit,840,8,0,0,0,0.0,,,0.0,1,10.0
americredit,840,9,0,0,0,0.0,,,0.0,1,10.0
americredit,840,10,1,0,0,0.0,,,0.0,1,10.0
americredit,840,11,1,0,0,0.0,,,0.0,1,10.0
americredit,840,12,1,0,0,0.0,,,0.0,1,10.0
americredit,840,13,1,0,0,0.0,,,0.0,1,10.0
americredit,840,14,1,0,0,0.0,,,0.0,1,10.0
americredit,840,15,1,0,0,0.0,,,0.0,1,10.0
americredit,840,16,1,0,0,0.0,,,0.0,1,10.0
americredit,840,17,1,0,0,0.0,,,0.0,1,10.0
americredit,840,18,1,0,0,0.0,,,0.0,1,10.0
americredit,840,19,1,0,0,0.0,,,0.0,1,10.0
americredit,840,20,1,0,0,0.0,,,0.0,1,10.0
americredit,840,21,1,0,0,0.0,,,0.0,1,10.0
americredit,840,22,1,0,0,0.0,,,0.0,1,10.0
americredit,840,23,1,0,0,0.0,,,0.0,1,10.0
americredit,840,24,1,0,1,0.0,,,0.0,1,10.0
americredit,840,25,0,0,0,0.0,,,0.0,1,10.0
americredit,840,26,0,0,0,0.0,,,0.0,1,10.0
americredit,840,27,0,0,0,0.0,,,0.0,1,10.0
americredit,840,28,0,0,0,0.0,,,0.0,1,10.0
americredit,840,29,0,0,0,0.0,,,0.0,1,10.0
americredit,840,30,0,0,0,0.0,,,0.0,1,10.0
americredit,840,31,0,0,0,0.0,,,0.0,1,10.0
americredit,840,32,0,0,0,0.0,,,0.0,1,10.0
americredit,840,33,0,0,0,0.0,,,0.0,1,10.0
americredit,840,34,0,0,0,0.0,,,0.0,1,10.0
americredit,840,35,0,0,0,0.0,,,0.0,1,10.0
americredit,840,36,0,0,0,0.0,,,0.0,1,10.0
americredit,none,0,0,0,0,0.0,0.0,0.0,0.0,492,9.0
americredit,none,1,0,0,0,0.0,0.0,0.0,0.0,492,9.0
americredit,none,2,8,0,0,0.0,0.0,0.0,0.0,492,9.0
americredit,none,3,51,0,0,0.0,0.0,0.0,0.0,492,9.0
americredit,none,4,96,0,1,0.0,0.0,0.0,0.0,492,9.0
americredit,none,5,128,0,1,0.0,0.0,0.0,0.0,492,9.0
americredit,none,6,161,1,3,0.006098460953674948,0.0,0.022595743389505245,0.006211180124223614,492,9.0
americredit,none,7,198,0,3,0.006098460953674948,0.0,0.022595743389505245,0.006211180124223614,492,9.0
americredit,none,8,232,1,4,0.010162906749929704,0.0,0.027884637318418056,0.010494752623688153,492,9.0
americredit,none,9,263,2,2,0.01717909835259001,0.003265814633466199,0.037018882165295475,0.01801950735658786,492,9.0
americredit,none,10,292,3,5,0.026513997111608942,0.009093958292097006,0.051424681323973924,0.028108348034431185,492,9.0
americredit,none,11,294,5,1,0.0415429724379206,0.02160154877268459,0.07421850298250235,0.04463711762568234,492,9.0
americredit,none,12,292,1,6,0.04450759222831632,0.0233840283161594,0.0771925888509989,0.04790890831874506,492,9.0
americredit,none,13,287,0,9,0.04450759222831632,0.0233840283161594,0.0771925888509989,0.04790890831874506,492,9.0
americredit,none,14,281,1,2,0.04742012246494079,0.024546172858314567,0.08010435227213437,0.05129713284430115,492,9.0
americredit,none,15,283,3,6,0.05600333878064681,0.033936498909482075,0.09113454930262609,0.061354053697541766,492,9.0
americredit,none,16,276,1,5,0.058843678479322474,0.03583371190464999,0.09403466303840129,0.06475494480733335,492,9.0
americredit,none,17,270,1,8,0.06168401817799814,0.03609160997242802,0.09741586538813139,0.06821881538212093,492,9.0
americredit,none,18,262,1,2,0.06451351688545748,0.03885238546135714,0.10144795863948695,0.07177523211730363,492,9.0
americredit,none,19,261,2,6,0.07012915033551088,0.04431456729021896,0.10544560666110785,0.07888806558766903,492,9.0
americredit,none,20,255,1,6,0.0729149449685766,0.04675694979793743,0.10891647189598305,0.08250026925203113,492,9.0
americredit,none,21,249,1,3,0.07568955167138904,0.049657569845727216,0.11222676206453067,0.086185007126521,492,9.0
americredit,none,22,247,0,2,0.07568955167138904,0.049657569845727216,0.11222676206453067,0.086185007126521,492,9.0
americredit,none,23,248,2,4,0.08112724813659461,0.05412713549391047,0.12069236640920789,0.09355448287550061,492,9.0
americredit,none,24,248,0,4,0.08112724813659461,0.05412713549391047,0.12069236640920789,0.09355448287550061,492,9.0
americredit,none,25,246,3,2,0.08902174805982088,0.05937229517187173,0.127299510148191,0.10460869649897009,492,9.0
americredit,none,26,241,1,3,0.09165324803422964,0.06432385742115426,0.12758509312308808,0.10832401311100759,492,9.0
americredit,none,27,239,4,2,0.10209116425071292,0.07376820610121519,0.14352149021158028,0.12324746059032132,492,9.0
americredit,none,28,233,1,5,0.10470064330483374,0.07809486193743316,0.1460781623786793,0.12701034702555603,492,9.0
americredit,none,29,223,1,4,0.10735692915813161,0.08006775393368959,0.14614752136215192,0.13092509883261627,492,9.0
americredit,none,30,193,1,4,0.11035729348983594,0.08313378470399695,0.14768054682600523,0.13542807759514164,492,9.0
americredit,none,31,166,0,6,0.11035729348983594,0.08313378470399695,0.14768054682600523,0.13542807759514164,492,9.0
americredit,none,32,144,1,0,0.11413285235436349,0.08711218636619919,0.15379841386246354,0.14143204927850872,492,9.0
americredit,none,33,130,1,3,0.1182859671053438,0.08869168348197526,0.1607939815147628,0.1480364181302125,492,9.0
americredit,none,34,103,0,2,0.1182859671053438,0.08869168348197526,0.1607939815147628,0.1480364181302125,492,9.0
americredit,none,35,85,1,2,0.12432280757604343,0.09486814431139469,0.16747948570710777,0.15805951909338645,492,9.0
americredit,none,36,59,0,0,0.12432280757604343,0.09486814431139469,0.16747948570710777,0.15805951909338645,492,9.0
capone,700,0,0,0,0,0.0,0.0,0.0,0.0,3243,15.0
capone,700,1,0,0,0,0.0,0.0,0.0,0.0,3243,15.0
capone,700,2,0,0,0,0.0,0.0,0.0,0.0,3243,15.0
capone,700,3,0,0,0,0.0,0.0,0.0,0.0,3243,15.0
capone,700,4,0,0,0,0.0,0.0,0.0,0.0,3243,15.0
capone,700,5,0,0,0,0.0,0.0,0.0,0.0,3243,15.0
capone,700,6,0,0,0,0.0,0.0,0.0,0.0,3243,15.0
capone,700,7,0,0,0,0.0,0.0,0.0,0.0,3243,15.0
capone,700,8,220,0,4,0.0,0.0,0.0,0.0,3243,15.0
capone,700,9,464,0,4,0.0,0.0,0.0,0.0,3243,15.0
capone,700,10,718,0,12,0.0,0.0,0.0,0.0,3243,15.0
capone,700,11,902,0,10,0.0,0.0,0.0,0.0,3243,15.0
capone,700,12,1073,1,13,0.0008820836518569488,0.0,0.002716930922752514,0.0009319664492077884,3243,15.0
capone,700,13,1261,0,20,0.0008820836518569488,0.0,0.002716930922752514,0.0009319664492077884,3243,15.0
capone,700,14,1445,1,16,0.00151828499415396,0.0,0.003997947164387673,0.0016233630122187703,3243,15.0
capone,700,15,1833,2,35,0.002509551242708387,0.0004899483238741754,0.005033549649549839,0.002712699222789272,3243,15.0
capone,700,16,2100,3,34,0.003781204230139637,0.0009367950312748748,0.007040198579854046,0.004137395366756724,3243,15.0
capone,700,17,2386,3,39,0.004880709725978141,0.0018974003913947086,0.008824237625911467,0.005389527727988841,3243,15.0
capone,700,18,2486,1,43,0.005226277020459966,0.002242991525861458,0.009173550685030101,0.005789612391010612,3243,15.0
capone,700,19,2614,0,53,0.005226277020459966,0.002242991525861458,0.009173550685030101,0.005789612391010612,3243,15.0
capone,700,20,2339,3,36,0.006286685814164996,0.002951798779603472,0.009904397096520638,0.007064786039076787,3243,15.0
capone,700,21,2133,1,36,0.006667829778147113,0.00332278392177432,0.010569557599546068,0.007530297156733146,3243,15.0
capone,700,22,1949,1,26,0.007077720875379805,0.0036872737528718578,0.010824008867438596,0.008039517117145345,3243,15.0
capone,700,23,1754,2,28,0.007976022687102992,0.0041613894538344775,0.011716694044878727,0.009170600906065363,3243,15.0
capone,700,24,1559,2,28,0.008969398135089377,0.004638396964215195,0.013101540279284837,0.010441709820874778,3243,15.0
capone,700,25,1181,0,20,0.008969398135089377,0.004638396964215195,0.013101540279284837,0.010441709820874778,3243,15.0
capone,700,26,904,1,18,0.00979525503818754,0.005402639308699699,0.0144363528741193,0.011536353947179112,3243,15.0
capone,700,27,611,0,12,0.00979525503818754,0.005402639308699699,0.0144363528741193,0.011536353947179112,3243,15.0
capone,700,28,336,2,9,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,700,29,0,0,0,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,700,30,0,0,0,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,700,31,0,0,0,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,700,32,0,0,0,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,700,33,0,0,0,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,700,34,0,0,0,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,700,35,0,0,0,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,700,36,0,0,0,0.014060307763870279,0.007181136585509116,0.02111820956367912,0.017420066126064948,3243,15.0
capone,720,0,0,0,0,0.0,0.0,0.0,0.0,5158,15.0
capone,720,1,0,0,0,0.0,0.0,0.0,0.0,5158,15.0
capone,720,2,0,0,0,0.0,0.0,0.0,0.0,5158,15.0
capone,720,3,0,0,0,0.0,0.0,0.0,0.0,5158,15.0
capone,720,4,0,0,0,0.0,0.0,0.0,0.0,5158,15.0
capone,720,5,0,0,0,0.0,0.0,0.0,0.0,5158,15.0
capone,720,6,0,0,0,0.0,0.0,0.0,0.0,5158,15.0
capone,720,7,0,0,0,0.0,0.0,0.0,0.0,5158,15.0
capone,720,8,309,0,5,0.0,0.0,0.0,0.0,5158,15.0
capone,720,9,615,0,2,0.0,0.0,0.0,0.0,5158,15.0
capone,720,10,932,1,6,0.0010521666948408307,0.0,0.0031971413586218346,0.0010729613733905241,5158,15.0
capone,720,11,1251,0,11,0.0010521666948408307,0.0,0.0031971413586218346,0.0010729613733905241,5158,15.0
capone,720,12,1566,0,27,0.0010521666948408307,0.0,0.0031971413586218346,0.0010729613733905241,5158,15.0
capone,720,13,1800,0,33,0.0010521666948408307,0.0,0.0031971413586218346,0.0010729613733905241,5158,15.0
capone,720,14,2084,0,46,0.0010521666948408307,0.0,0.0031971413586218346,0.0010729613733905241,5158,15.0
capone,720,15,2680,1,48,0.0013917710384383027,0.0,0.003840287053210122,0.0014456953430272979,5158,15.0
capone,720,16,3128,1,42,0.0016774165077493477,0.0,0.004402537267169386,0.0017649262588383952,5158,15.0
capone,720,17,3642,4,63,0.002645254259341411,0.0007127526141370172,0.0056479757515976205,0.0028612854831560064,5158,15.0
capone,720,18,3917,2,62,0.0030869213466456777,0.001195038531526165,0.006000818063354008,0.003370419368536104,5158,15.0
capone,720,19,4277,3,62,0.0036837450387370995,0.0016999582533246192,0.00646586198292792,0.004069481501314809,5158,15.0
capone,720,20,3940,5,70,0.004747121261702018,0.00248880053941345,0.007726338968201953,0.005333352717683759,5158,15.0
capone,720,21,3597,3,57,0.005432684081011344,0.002991387892139074,0.008297877198724452,0.006162932907243679,5158,15.0
capone,720,22,3260,4,47,0.006424436920233056,0.0041113216713063415,0.009636728354755396,0.007382364891406534,5158,15.0
capone,720,23,2993,1,43,0.006690268432182811,0.0043182128231079924,0.009987343218028561,0.007714011278011412,5158,15.0
capone,720,24,2677,4,56,0.007861635079534069,0.005205224434481987,0.010758174725519211,0.009196694862205645,5158,15.0
capone,720,25,2073,5,37,0.009710083292340535,0.006585778776300027,0.01302780182928284,0.011586476109523125,5158,15.0
capone,720,26,1609,1,38,0.010176733176766877,0.007080411508045428,0.013457441999775936,0.012200779107590543,5158,15.0
capone,720,27,1106,2,15,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,28,576,0,9,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,29,0,0,0,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,30,0,0,0,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,31,0,0,0,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,32,0,0,0,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,33,0,0,0,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,34,0,0,0,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,35,0,0,0,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,720,36,0,0,0,0.01150158004575306,0.007916408579208478,0.01519870449683586,0.013987034479909566,5158,15.0
capone,740,0,0,0,0,0.0,0.0,0.0,0.0,8953,13.0
capone,740,1,0,0,0,0.0,0.0,0.0,0.0,8953,13.0
capone,740,2,0,0,0,0.0,0.0,0.0,0.0,8953,13.0
capone,740,3,0,0,0,0.0,0.0,0.0,0.0,8953,13.0
capone,740,4,0,0,0,0.0,0.0,0.0,0.0,8953,13.0
capone,740,5,0,0,0,0.0,0.0,0.0,0.0,8953,13.0
capone,740,6,0,0,0,0.0,0.0,0.0,0.0,8953,13.0
capone,740,7,0,0,0,0.0,0.0,0.0,0.0,8953,13.0
capone,740,8,729,0,10,0.0,0.0,0.0,0.0,8953,13.0
capone,740,9,1562,0,20,0.0,0.0,0.0,0.0,8953,13.0
capone,740,10,2394,1,34,0.0004067059819377494,0.0,0.0012240506040802031,0.00041771094402676123,8953,13.0
capone,740,11,3174,1,42,0.0007089805286898448,0.0,0.0018569818966219268,0.0007326392014483929,8953,13.0
capone,740,12,3890,1,50,0.0009522765713327268,0.0,0.0021250333179325116,0.0009895202710624718,8953,13.0
capone,740,13,4487,1,67,0.001160436479446394,0.0,0.0023470910616519057,0.0012121657980802558,8953,13.0
capone,740,14,5108,3,80,0.0017006823490358387,0.0004135132931004267,0.0030758511521084683,0.0017987678933437667,8953,13.0
capone,740,15,5809,2,90,0.0020122374640512697,0.0007488755514689952,0.0035628185174167346,0.0021424419274655992,8953,13.0
capone,740,16,6324,4,102,0.0025755393592262286,0.0011725008306482756,0.004040770144915894,0.002773597878175549,8953,13.0
capone,740,17,6915,1,121,0.0027021702769484952,0.0013397786526244703,0.004151478945679755,0.002917809939219862,8953,13.0
capone,740,18,6893,5,122,0.003326139393506857,0.001795168723667687,0.005022071290487328,0.003641067004402476,8953,13.0
capone,740,19,6833,1,116,0.0034497095689095753,0.0018709587390726848,0.005038352530879425,0.0037868827417061324,8953,13.0
capone,740,20,5983,3,120,0.003865837246331265,0.0022855054459250184,0.005551182583120272,0.004286404612302008,8953,13.0
capone,740,21,5174,3,109,0.004337137630886947,0.002617664888802655,0.006068405427358676,0.004863741447663994,8953,13.0
capone,740,22,4428,2,88,0.004696325006168619,0.003036129564460184,0.006565359873826517,0.0053132158191872,8953,13.0
capone,740,23,3790,3,81,0.0053130089773976005,0.0035042882021826694,0.0073677914206965785,0.0061005668356891585,8953,13.0
capone,740,24,3126,1,81,0.005556710278034688,0.0037341946851724376,0.007384977733625441,0.0064185129115574835,8953,13.0
capone,740,25,2415,3,42,0.006478234202431326,0.0043735040370800095,0.008595743371303522,0.00765277562843758,8953,13.0
capone,740,26,1890,3,29,0.007633795948896953,0.005355847569773131,0.009907366907753892,0.009227929952836833,8953,13.0
capone,740,27,1285,1,19,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,28,664,0,11,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,29,0,0,0,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,30,0,0,0,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,31,0,0,0,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,32,0,0,0,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,33,0,0,0,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,34,0,0,0,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,35,0,0,0,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,740,36,0,0,0,0.00819074373746586,0.005503173326009267,0.010997603322089733,0.00999895880112256,8953,13.0
capone,760,0,0,0,0,0.0,0.0,0.0,0.0,10635,13.0
capone,760,1,0,0,0,0.0,0.0,0.0,0.0,10635,13.0
capone,760,2,0,0,0,0.0,0.0,0.0,0.0,10635,13.0
capone,760,3,0,0,0,0.0,0.0,0.0,0.0,10635,13.0
capone,760,4,0,0,0,0.0,0.0,0.0,0.0,10635,13.0
